is_holiday,air_pollution_index,temperature,rain_p_h,visibility_in_miles,time_of_day,traffic_condition
0,351.3,19.0,24.3,9.3,2,2
1,437.4,37.0,34.2,6.4,2,2
1,386.7,38.5,20.5,6.5,2,2
1,418.7,31.3,6.4,6.6,3,2
1,417.0,23.8,21.5,7.5,3,2
1,246.5,17.9,46.5,6.6,3,2
0,330.6,27.5,25.1,7.1,3,2
0,160.2,38.9,14.5,4.4,2,2
1,211.6,28.6,20.5,7.1,3,2
0,198.8,24.5,42.4,9.6,2,2
1,230.2,38.0,43.1,1.1,2,2
1,193.0,37.3,16.6,7.0,3,2
0,345.8,15.9,9.6,4.8,2,2
1,255.1,36.7,6.4,2.2,2,2
1,197.0,37.7,30.4,5.6,2,2
1,317.7,15.6,13.8,3.1,2,2
0,403.3,23.4,35.2,2.1,3,2
0,325.2,31.9,22.9,2.1,2,2
1,96.1,28.1,36.2,4.8,3,2
1,330.3,28.0,18.3,4.4,2,2
1,396.0,27.0,33.7,5.0,2,2
1,362.0,31.6,32.7,8.1,2,2
0,428.0,32.7,3.8,9.8,2,2
1,381.9,15.1,27.4,7.9,2,2
1,407.4,37.3,46.2,7.6,3,2
1,326.1,20.4,29.3,5.6,3,2
0,401.0,34.7,24.3,7.7,3,2
0,171.4,35.8,47.5,6.1,3,2
0,293.9,15.3,14.3,4.0,3,2
0,166.8,29.3,17.6,8.4,3,2
1,160.8,27.0,32.1,5.6,2,2
0,201.5,15.1,19.8,9.2,2,2
0,245.2,21.2,15.7,3.2,2,2
0,206.5,29.3,22.3,8.0,2,2
1,319.0,15.9,33.8,9.2,2,2
1,347.7,34.0,11.3,1.5,2,2
1,383.9,36.4,34.7,9.0,2,2
1,189.4,24.9,34.8,7.7,2,2
0,229.8,19.2,18.5,9.3,2,2
1,227.5,31.9,8.4,2.4,3,2
0,211.0,21.9,3.5,4.3,3,2
0,155.2,32.5,49.1,5.4,3,2
0,370.5,16.7,30.2,6.6,2,2
1,325.4,37.5,44.6,8.1,2,2
0,110.4,29.7,16.7,5.0,3,2
1,300.5,26.3,8.4,8.4,3,2
1,218.7,19.8,21.9,2.5,3,2
1,430.8,17.6,7.8,8.4,2,2
1,221.7,25.5,41.1,6.5,2,2
1,158.4,36.2,24.3,3.3,2,2
1,402.0,22.9,43.0,6.2,2,2
0,311.9,26.7,4.1,4.0,3,2
0,115.1,19.8,22.1,7.4,3,2
1,371.5,31.5,7.4,1.9,3,2
1,76.1,20.6,26.4,8.0,3,2
0,173.4,21.3,41.2,2.2,3,2
1,353.2,36.0,19.4,5.7,2,2
0,382.0,35.3,41.2,4.0,2,2
0,330.3,19.7,4.1,3.5,3,2
1,256.6,27.8,31.5,2.7,2,2
0,92.6,36.7,28.4,8.4,2,2
1,146.4,37.6,22.3,2.4,2,2
0,156.0,21.0,32.5,1.5,3,2
1,185.6,36.9,29.9,3.9,2,2
0,273.3,36.8,32.0,4.7,3,2
0,263.4,18.9,44.8,9.0,2,2
0,300.6,36.9,48.7,4.8,3,2
1,387.3,23.8,24.4,2.6,3,2
1,415.3,19.7,1.7,2.0,2,2
1,288.1,31.1,19.5,8.4,2,2
1,190.4,36.3,34.4,6.3,2,2
1,112.9,16.6,48.3,5.4,3,2
0,166.9,21.1,41.6,1.6,3,2
0,318.0,31.7,1.7,2.2,2,2
1,91.7,19.1,3.1,5.0,2,2
1,153.9,19.7,20.0,3.1,3,2
0,264.1,18.0,33.3,1.5,3,2
0,213.6,22.6,20.4,3.1,3,2
1,430.2,29.4,20.8,8.4,2,2
0,403.5,16.7,18.2,3.8,3,2
0,133.4,35.3,39.3,1.6,3,2
0,400.5,38.4,25.8,4.5,2,2
0,282.0,22.3,44.6,2.3,3,2
1,415.7,36.9,34.3,6.1,3,2
1,295.4,33.3,26.4,7.9,2,2
0,182.2,39.6,20.2,9.6,3,2
0,288.8,25.7,17.2,3.2,2,2
1,306.0,35.0,3.5,5.8,3,2
0,287.7,19.8,47.4,4.6,3,2
1,178.4,39.6,12.6,8.5,3,2
0,133.8,18.7,13.6,8.5,2,2
1,281.1,31.6,41.3,8.3,3,2
0,307.0,20.7,31.1,8.2,3,2
0,402.6,30.4,41.5,3.3,2,2
0,434.5,28.9,44.8,6.1,3,2
0,345.0,16.6,38.4,3.6,2,2
1,301.0,22.6,3.9,3.0,3,2
1,304.8,30.0,12.6,1.6,3,2
0,428.5,35.6,11.7,5.1,2,2
0,185.1,37.0,36.8,4.3,3,2
1,334.2,35.8,18.6,7.8,3,2
0,192.6,26.2,39.8,4.4,2,2
1,344.9,20.6,32.7,5.5,3,2
0,193.0,18.5,21.0,9.6,3,2
1,127.6,23.0,26.0,4.4,3,2
0,149.7,22.9,12.1,9.9,2,2
1,424.3,18.5,7.8,7.1,2,2
0,355.4,26.4,29.6,9.5,3,2
1,376.6,21.9,8.5,4.7,2,2
1,138.9,27.9,31.8,3.8,3,2
0,308.2,31.4,29.1,9.1,3,2
0,130.9,20.0,36.9,2.8,3,2
1,318.1,33.7,37.0,3.2,2,2
1,89.7,30.7,21.2,8.8,3,2
0,128.7,27.9,49.7,5.0,2,2
1,284.1,21.6,5.6,6.6,2,2
1,206.1,18.8,12.5,4.6,2,2
0,237.1,27.8,12.5,1.3,2,2
1,99.8,21.0,20.3,8.8,2,2
0,422.8,21.9,45.6,5.0,3,2
1,83.1,19.0,17.0,1.9,3,2
0,385.8,20.6,33.5,5.9,3,2
0,446.8,21.1,35.2,5.8,2,2
1,82.5,26.5,34.6,6.9,3,2
1,79.8,29.0,25.2,4.7,2,2
0,287.0,17.9,22.9,7.1,2,2
1,419.4,16.0,45.1,7.3,3,2
1,129.8,27.4,47.4,3.8,2,2
1,319.4,21.0,32.0,9.2,2,2
1,193.2,34.9,8.8,7.7,2,2
1,166.2,27.5,7.0,3.5,2,2
0,340.6,15.0,44.9,8.8,2,2
0,99.1,34.2,7.8,8.2,3,2
1,310.8,24.2,39.8,1.1,3,2
0,142.9,22.5,10.7,8.6,2,2
1,305.2,37.6,18.6,5.2,3,2
0,214.6,39.1,21.0,9.8,3,2
0,273.8,22.3,37.1,2.3,3,2
1,206.4,28.8,26.5,4.2,2,2
0,446.7,22.9,36.9,7.2,2,2
1,428.0,21.0,5.5,8.8,2,2
1,127.8,34.3,8.3,5.3,2,2
1,402.8,26.0,48.2,4.1,3,2
1,310.5,32.6,15.0,2.3,3,2
0,320.7,16.0,28.7,5.5,3,2
1,339.8,17.7,26.0,1.1,3,2
0,243.6,22.7,36.0,4.6,3,2
0,192.6,22.1,38.2,4.3,3,2
0,112.8,32.1,7.6,7.5,2,2
0,255.8,32.0,17.8,4.4,2,2
1,327.1,26.0,7.2,1.3,2,2
0,244.8,36.3,21.0,8.7,2,2
1,419.2,30.6,44.4,2.5,2,2
1,224.4,18.8,9.8,4.1,3,2
1,395.4,20.4,1.0,4.9,3,2
1,379.8,18.5,24.7,5.9,2,2
1,225.9,22.0,42.3,1.0,3,2
1,76.2,31.9,11.6,7.1,2,2
0,322.4,29.1,17.6,3.0,2,2
0,284.5,25.7,14.2,7.5,3,2
0,198.0,27.1,5.3,9.0,2,2
0,201.5,23.8,1.4,9.2,3,2
0,136.5,26.8,4.6,8.2,2,2
0,281.0,17.2,22.7,5.6,3,2
1,243.9,25.4,9.2,4.3,2,2
0,259.2,28.6,9.4,6.9,3,2
0,338.9,20.3,27.8,1.3,3,2
0,392.2,19.5,2.6,6.0,2,2
1,137.7,30.6,15.3,3.9,3,2
1,222.5,35.0,22.6,7.5,3,2
0,266.5,31.7,28.6,6.9,3,2
0,398.8,18.7,39.9,9.9,3,2
1,341.1,38.3,9.5,2.3,3,2
0,77.2,39.5,13.5,3.2,3,2
0,79.8,30.6,49.8,8.0,3,2
1,307.2,19.6,12.6,5.5,2,2
1,409.7,39.9,23.6,3.2,2,2
1,126.4,28.4,34.1,8.2,2,2
1,360.0,26.6,12.3,2.0,3,2
0,374.2,23.8,16.8,2.7,3,2
1,248.0,21.6,13.0,6.5,3,2
0,212.2,36.5,10.4,4.9,3,2
0,253.5,20.9,24.1,1.2,2,2
0,404.4,17.5,5.0,3.1,3,2
1,262.0,19.6,34.9,9.1,3,2
1,209.5,20.2,8.5,2.3,2,2
0,217.2,31.7,45.8,9.9,3,2
1,325.6,19.5,6.8,1.3,3,2
1,375.6,27.5,25.4,9.7,3,2
0,99.8,26.8,7.5,5.9,3,2
0,119.1,33.6,25.0,6.7,2,2
1,150.4,26.6,9.0,3.9,2,2
1,384.0,29.1,35.5,2.6,2,2
1,401.5,32.9,8.6,3.4,3,2
0,414.2,27.9,30.9,8.0,2,2
0,255.1,27.7,16.7,3.6,2,2
1,77.7,25.1,30.0,8.5,3,2
0,134.2,20.5,5.7,3.6,2,2
1,392.1,26.2,37.3,8.8,2,2
1,77.6,23.3,0.8,5.4,3,2
0,130.9,22.1,17.5,5.6,2,2
1,133.6,31.4,35.5,1.9,3,2
1,80.1,17.0,36.8,5.2,2,2
0,299.7,26.2,26.9,1.8,2,2
1,95.1,19.6,46.2,9.3,2,2
0,223.6,23.0,11.5,6.0,3,2
1,79.1,39.3,26.9,2.8,2,2
1,85.2,22.4,22.6,6.5,2,2
1,312.6,24.2,9.9,9.5,3,2
0,250.6,27.9,22.4,8.3,2,2
0,270.6,25.6,17.3,5.6,3,2
1,396.5,34.3,29.9,2.0,3,2
1,183.0,15.9,18.7,6.5,3,2
1,373.6,29.6,45.3,5.5,2,2
1,185.4,33.2,26.9,2.8,3,2
0,306.3,36.8,14.1,6.4,2,2
0,220.4,29.9,6.8,3.7,2,2
0,164.1,17.9,23.4,3.9,3,2
1,302.0,19.0,7.4,5.5,3,2
0,92.8,20.4,33.7,1.2,3,2
0,301.0,22.4,31.2,2.5,2,2
1,405.8,35.2,18.9,4.0,2,2
1,135.1,26.5,23.6,1.4,3,2
1,354.0,31.0,49.2,6.4,3,2
0,282.9,33.2,32.7,7.8,3,2
1,144.4,25.7,7.4,4.6,2,2
0,309.5,15.7,42.4,8.1,3,2
0,214.4,23.4,9.5,6.0,3,2
0,329.4,37.2,15.3,7.2,2,2
1,362.5,25.0,41.7,4.9,2,2
1,87.9,16.8,29.9,7.6,3,2
0,107.9,25.6,47.0,1.4,3,2
0,368.9,21.4,29.7,6.5,3,2
1,271.4,39.4,3.4,5.8,2,2
1,110.9,35.6,36.1,5.8,3,2
0,279.5,32.1,35.5,2.3,3,2
1,330.8,17.4,37.7,9.5,2,2
0,396.8,18.5,46.7,7.2,3,2
1,162.8,35.7,16.9,9.7,3,2
0,228.3,23.1,25.6,5.7,2,2
0,286.4,36.3,18.6,8.1,2,2
0,299.4,25.6,20.5,2.6,2,2
1,425.1,18.6,21.8,1.5,2,2
0,84.8,20.3,39.3,5.1,2,2
0,85.5,20.3,42.2,2.9,3,2
0,304.4,22.1,40.1,2.3,3,2
0,356.9,34.9,42.4,5.5,3,2
0,375.6,30.5,24.8,8.4,3,2
0,102.0,29.4,19.4,9.3,2,2
1,263.5,23.4,5.8,2.0,2,2
0,326.9,39.9,9.4,5.5,3,2
1,233.4,35.4,40.0,9.5,2,2
1,196.8,38.2,21.4,7.6,2,2
0,112.1,31.6,41.5,2.8,2,2
0,323.2,38.6,25.1,5.7,3,2
0,407.7,37.6,26.5,5.1,3,2
1,278.4,39.6,26.3,6.3,2,2
0,87.2,29.5,41.8,7.7,2,2
0,249.8,17.1,26.3,5.2,2,2
1,350.1,20.0,22.6,8.5,2,2
0,431.8,39.4,13.8,1.8,2,2
0,433.5,30.7,37.2,8.1,3,2
0,220.8,27.5,13.6,2.2,3,2
0,287.4,33.2,13.4,1.1,2,2
0,79.2,35.1,48.7,8.6,3,2
1,195.5,21.1,0.9,5.6,3,2
1,254.1,37.8,18.0,4.7,3,2
0,268.2,18.0,28.9,5.3,3,2
0,217.6,19.5,48.9,3.9,2,2
0,372.3,15.8,22.9,3.7,2,2
0,285.0,36.8,10.0,5.4,2,2
0,390.8,23.0,3.6,2.1,2,2
0,374.7,18.3,30.8,10.0,3,2
1,141.1,20.9,9.5,5.1,3,2
0,264.3,20.8,0.0,8.3,2,2
0,413.7,29.3,42.8,7.4,3,2
1,152.9,16.0,29.9,6.3,3,2
1,101.9,17.9,11.0,4.7,2,2
0,99.0,31.7,32.5,5.9,3,2
0,403.5,23.8,37.5,1.5,2,2
0,335.2,24.1,10.7,10.0,3,2
1,323.7,33.1,38.6,7.8,3,2
1,299.1,24.3,39.7,9.8,3,2
1,242.4,15.7,6.1,4.2,2,2
0,109.6,22.7,42.2,6.2,3,2
0,324.0,17.3,20.5,9.2,3,2
0,160.9,17.9,6.3,1.3,2,2
0,258.1,38.8,3.8,2.8,3,2
1,81.3,36.9,5.1,2.9,3,2
0,381.5,21.4,49.1,7.4,3,2
0,181.9,39.8,9.4,8.7,3,2
1,338.9,18.8,15.6,3.1,3,2
1,146.6,25.0,13.5,7.0,2,2
0,185.4,21.5,15.6,6.8,3,2
1,340.8,24.0,7.9,5.6,2,2
1,304.4,16.2,10.2,4.6,2,2
0,175.9,21.1,30.4,1.7,3,2
1,300.0,19.4,42.9,2.6,3,2
1,424.3,37.2,17.2,1.8,3,2
0,171.1,35.4,5.0,8.0,2,2
1,419.1,20.6,16.0,5.4,2,2
1,105.1,37.9,35.5,2.8,2,2
1,121.1,22.7,48.0,3.9,3,2
1,251.7,22.1,49.7,4.1,2,2
0,106.9,30.0,14.6,7.6,3,2
0,252.5,28.5,29.9,4.0,3,2
0,115.6,15.2,1.0,4.4,2,2
1,262.4,20.6,47.8,9.8,2,2
1,407.4,16.6,38.4,8.2,2,2
1,274.0,18.8,24.1,1.1,3,2
1,414.3,18.2,12.6,6.5,2,2
0,410.5,17.4,25.7,2.4,2,2
1,354.3,19.4,35.6,8.8,2,2
0,289.6,32.7,2.8,7.6,2,2
1,300.0,37.2,31.9,3.0,3,2
0,197.7,23.8,9.1,6.6,2,2
0,230.1,15.2,26.7,1.1,3,2
0,244.8,25.7,0.6,4.9,3,2
0,315.9,25.5,13.2,7.3,2,2
0,412.2,27.6,17.5,8.0,3,2
0,363.0,17.7,46.9,9.4,2,2
0,302.7,35.3,48.4,6.1,3,2
1,393.9,33.1,25.7,1.4,3,2
1,155.2,37.2,27.9,4.1,2,2
1,195.0,29.9,28.1,1.9,2,2
1,310.2,35.5,39.4,5.1,2,2
0,381.9,15.6,0.5,9.4,2,2
1,306.1,36.2,32.2,8.1,2,2
1,377.0,32.3,13.8,7.5,2,2
0,157.9,29.2,29.2,4.5,3,2
1,419.4,32.4,14.9,1.5,3,2
1,377.1,16.2,23.6,2.3,2,2
1,186.3,33.2,0.9,3.8,3,2
0,344.4,23.7,15.7,9.6,3,2
0,230.7,34.7,35.2,4.7,3,2
0,200.5,29.3,49.7,6.3,2,2
1,421.5,29.1,0.7,8.3,2,2
0,173.4,34.0,15.4,8.4,2,2
1,230.2,19.0,7.1,9.2,3,2
0,240.9,15.4,19.5,2.7,3,2
1,406.0,20.3,48.1,2.8,3,2
1,146.7,35.3,25.4,1.5,3,2
1,272.4,27.2,23.5,7.7,2,2
0,271.8,16.7,46.6,7.1,3,2
0,344.5,17.5,41.3,1.7,2,2
1,364.4,25.4,4.2,8.7,3,2
0,77.2,17.9,27.7,9.0,3,2
0,448.2,32.7,14.4,5.9,2,2
0,122.9,21.7,36.2,1.9,2,2
0,276.6,20.8,25.2,5.3,2,2
0,416.5,39.0,39.9,2.9,2,2
0,346.6,16.1,31.8,9.6,2,2
1,401.4,28.6,14.5,1.5,2,2
1,152.2,36.0,2.5,3.3,3,2
0,378.1,18.1,40.4,9.2,2,2
0,278.4,38.0,42.5,9.5,3,2
1,291.8,19.1,11.7,6.5,3,2
1,411.9,33.4,12.4,4.5,3,2
1,83.7,38.1,16.4,5.3,3,2
1,86.8,24.5,6.1,4.5,3,2
0,268.0,30.6,28.9,7.0,3,2
0,402.0,29.3,23.2,9.6,3,2
1,163.9,17.8,35.6,4.8,3,2
0,299.9,35.5,28.5,2.8,2,2
0,252.0,32.1,38.3,1.4,3,2
1,335.5,25.2,39.9,7.4,3,2
0,150.4,33.5,10.6,4.1,3,2
1,278.7,26.5,45.3,3.6,2,2
1,450.0,17.0,38.9,8.0,2,2
0,212.0,30.6,40.1,2.2,2,2
0,314.7,36.6,35.1,7.1,3,2
1,198.6,23.8,15.3,8.7,3,2
0,334.0,33.1,5.7,1.9,3,2
0,163.6,16.5,4.9,3.3,3,2
0,137.2,24.3,28.0,1.8,2,2
0,423.3,20.1,11.7,8.7,2,2
0,239.5,30.6,33.2,4.7,3,2
1,256.5,32.8,35.8,9.4,3,2
0,202.6,33.9,36.4,3.2,3,2
1,404.8,31.8,9.2,7.9,2,2
0,407.0,16.1,32.5,9.8,2,2
0,390.6,16.6,29.3,9.2,3,2
1,158.1,36.9,41.1,2.1,3,2
1,275.7,33.6,16.2,7.7,2,2
1,85.5,37.1,37.9,9.0,2,2
0,425.7,25.5,49.1,9.0,2,2
1,197.9,15.8,0.4,5.1,3,2
0,279.1,38.3,27.9,6.7,3,2
0,408.0,21.4,35.0,2.5,2,2
0,255.0,31.6,37.4,3.0,2,2
1,318.3,24.7,33.3,7.0,2,2
1,197.2,20.1,20.3,4.4,3,2
0,169.4,29.3,25.5,8.7,2,2
0,422.2,33.0,17.5,4.5,3,2
1,363.3,39.5,15.2,2.8,3,2
0,77.6,30.9,35.6,2.3,2,2
1,181.9,38.0,11.6,4.8,2,2
0,139.5,26.5,48.1,8.7,2,2
0,346.8,36.3,8.6,6.1,3,2
0,290.1,35.5,46.2,8.0,2,2
0,436.8,38.0,15.8,4.1,3,2
0,327.3,21.8,28.8,9.9,2,2
0,224.9,21.8,4.7,8.7,3,2
1,403.3,16.0,48.6,6.0,3,2
1,411.8,20.2,21.2,4.2,3,2
0,85.7,39.4,41.4,5.4,3,2
1,398.4,35.6,3.3,6.3,3,2
1,141.4,23.8,1.4,8.2,2,2
1,338.4,39.1,24.0,4.2,3,2
1,330.3,30.7,22.3,2.1,2,2
0,124.6,16.3,32.6,6.4,3,2
0,349.8,19.3,26.0,8.6,2,2
0,275.9,18.7,41.2,7.7,3,2
1,337.5,23.0,15.0,5.1,3,2
1,267.9,21.0,38.6,3.4,2,2
0,336.6,34.4,4.4,1.7,3,2
1,334.0,35.9,41.3,3.1,3,2
0,336.1,36.3,2.0,9.0,3,2
0,309.8,15.1,42.3,3.8,3,2
0,396.0,36.2,40.7,9.0,2,2
0,105.1,34.1,5.4,7.0,2,2
0,212.4,23.3,7.3,5.2,2,2
0,364.5,25.7,42.7,1.5,2,2
0,165.0,34.7,15.9,2.4,2,2
0,149.6,16.8,39.3,1.9,3,2
1,229.0,26.3,39.6,7.3,3,2
1,81.2,26.3,25.5,7.5,2,2
0,170.9,20.7,49.6,8.6,2,2
0,91.8,30.0,13.9,6.4,2,2
1,426.9,16.3,29.1,5.8,3,2
0,287.4,21.3,11.6,10.0,2,2
0,293.2,30.0,32.3,9.3,2,2
1,367.0,26.5,8.6,2.1,3,2
0,334.2,29.6,5.3,7.3,2,2
1,444.0,30.6,41.1,5.0,2,2
0,279.5,21.2,3.4,8.6,2,2
0,385.8,23.5,30.3,4.2,3,2
0,267.9,23.4,22.5,1.2,3,2
0,128.4,16.1,7.3,3.5,2,2
1,159.0,31.8,21.4,8.3,2,2
1,297.8,20.5,18.4,5.9,2,2
0,413.1,20.8,48.6,2.6,2,2
1,170.4,22.0,49.7,6.4,2,2
0,157.1,38.7,31.6,9.2,2,2
1,173.7,35.0,10.1,10.0,2,2
1,104.9,35.5,28.5,6.3,2,2
0,390.9,22.1,13.0,2.7,3,2
0,292.8,23.8,6.1,5.7,2,2
0,333.3,39.3,41.6,7.9,3,2
0,244.0,29.7,0.4,5.0,3,2
0,209.5,17.0,18.0,6.2,3,2
1,403.0,32.7,0.6,2.9,2,2
0,381.3,39.7,47.4,5.4,2,2
0,239.2,38.6,48.2,4.5,2,2
1,169.4,30.4,47.3,2.1,3,2
1,188.1,30.2,22.7,5.2,2,2
0,346.5,27.2,4.5,1.7,3,2
1,342.1,27.9,38.0,7.3,3,2
0,270.3,30.2,10.6,7.3,3,2
1,260.2,22.1,39.3,3.6,2,2
0,257.0,33.0,13.3,8.9,2,2
0,420.0,15.4,13.9,3.3,3,2
1,88.5,33.2,43.4,8.0,2,2
0,286.8,23.0,20.6,1.5,3,2
1,259.8,21.1,10.0,4.2,3,2
0,182.9,30.0,26.6,2.9,2,2
1,440.8,23.9,41.1,7.0,2,2
1,244.4,36.3,2.7,7.4,3,2
1,195.5,27.3,34.7,5.0,3,2
0,376.6,24.7,8.0,9.6,3,2
0,187.1,25.2,38.6,7.2,2,2
0,267.1,24.8,15.4,7.6,2,2
0,205.5,25.0,44.7,8.6,2,2
0,275.7,21.5,5.4,2.5,3,2
1,329.5,18.3,5.4,3.3,3,2
1,86.8,18.8,46.8,1.2,3,2
1,93.4,24.6,35.4,7.1,3,2
0,98.2,39.9,32.5,5.2,3,2
1,177.4,35.7,32.4,3.6,2,2
1,317.5,33.4,10.7,6.6,2,2
1,267.8,19.5,22.8,6.4,3,2
1,257.0,30.2,13.7,5.0,2,2
1,416.4,26.0,36.7,5.7,3,2
1,388.3,38.7,14.4,8.4,2,2
1,363.5,34.5,48.0,5.3,3,2
0,181.5,16.0,29.9,2.6,2,2
0,223.4,31.5,26.7,5.0,2,2
1,446.8,31.2,49.7,8.2,3,2
0,328.0,21.0,11.8,8.3,2,2
0,206.9,17.1,11.8,5.2,2,2
0,271.4,16.3,29.6,9.2,2,2
0,132.8,27.6,43.0,5.2,3,2
0,283.2,17.1,46.2,7.8,3,2
1,288.1,15.6,4.4,9.9,3,2
0,197.5,28.0,7.8,4.6,2,2
1,226.5,29.9,1.0,8.9,2,2
0,238.4,37.7,43.0,2.2,2,2
1,447.0,17.2,4.0,4.9,3,2
0,407.2,20.0,47.6,3.2,3,2
1,104.9,38.7,16.3,5.0,3,2
0,136.5,22.7,47.7,3.1,2,2
1,140.2,27.0,25.6,8.3,2,2
1,351.0,18.0,5.7,4.7,3,2
1,168.9,18.3,24.2,4.1,2,2
0,125.6,24.5,40.8,8.1,3,2
1,153.0,36.9,31.3,9.1,2,2
1,411.2,29.4,18.1,3.8,2,2
1,350.1,30.0,40.9,6.3,2,2
1,194.1,30.5,41.5,1.8,2,2
0,251.2,17.3,43.3,4.7,3,2
0,419.8,28.6,26.0,3.6,3,2
0,262.8,34.0,43.7,8.1,2,2
0,425.0,20.9,15.8,3.1,2,2
0,419.1,23.7,49.5,2.7,2,2
0,436.7,21.5,16.7,5.7,2,2
1,243.1,34.6,36.1,1.7,2,2
0,228.1,27.6,35.8,4.2,3,2
0,108.0,30.2,31.5,9.0,2,2
1,410.0,15.6,25.2,6.6,3,2
1,411.8,20.7,43.5,8.6,2,2
0,187.1,19.2,31.2,6.2,2,2
0,379.5,23.5,4.4,6.2,3,2
0,376.5,39.4,26.8,8.9,2,2
0,353.9,39.6,1.2,4.4,2,2
0,199.0,26.4,5.6,3.2,3,2
1,228.1,26.1,36.7,5.2,3,2
1,437.2,21.0,24.4,7.9,2,2
0,449.4,39.4,4.0,1.0,3,2
1,177.8,39.7,44.3,4.2,3,2
0,313.8,20.9,43.4,5.4,2,2
0,406.5,33.6,10.0,9.1,3,2
0,283.8,32.8,2.4,3.3,2,2
0,274.4,32.5,46.9,4.3,2,2
0,329.5,32.6,21.3,3.4,2,2
1,189.8,33.4,42.3,5.6,3,2
0,240.3,16.3,34.9,8.2,2,2
1,197.2,35.2,37.8,3.0,3,2
1,152.7,38.1,23.6,7.9,2,2
0,82.8,15.4,3.9,4.8,3,2
0,262.6,22.1,37.1,6.0,2,2
0,231.5,21.5,27.4,7.4,2,2
0,321.8,22.0,16.8,4.6,3,2
1,227.9,24.5,49.7,2.4,2,2
0,97.8,37.4,32.1,5.9,3,2
0,136.8,34.4,40.1,4.7,3,2
1,229.5,18.1,1.4,5.6,3,2
0,125.4,31.1,37.5,1.7,2,2
0,360.8,29.0,28.4,4.9,2,2
1,402.5,18.5,26.3,8.9,3,2
0,428.0,22.5,7.8,7.5,3,2
0,211.0,17.7,24.4,6.3,2,2
0,427.8,20.9,41.7,2.3,3,2
0,134.1,31.0,0.6,1.8,3,2
1,375.3,30.0,22.9,5.9,3,2
1,361.6,26.6,2.0,4.2,2,2
1,317.7,30.7,32.3,6.3,2,2
0,245.1,38.4,21.0,8.8,2,2
0,424.5,39.6,31.8,4.1,3,2
0,274.8,24.0,11.6,9.4,2,2
0,264.5,36.3,35.9,8.1,2,2
1,416.5,37.7,43.1,4.8,3,2
0,275.7,32.1,8.9,5.5,2,2
1,219.5,23.1,47.8,4.4,2,2
0,92.4,15.0,20.0,7.9,3,2
1,281.0,23.4,37.8,5.4,3,2
0,205.5,19.7,37.8,1.7,3,2
0,106.4,15.0,45.9,1.3,3,2
1,315.9,19.6,39.0,8.3,2,2
0,192.9,31.4,12.3,1.5,2,2
0,152.2,32.6,7.1,7.7,2,2
0,117.1,36.9,0.4,3.0,2,2
0,381.8,19.5,30.5,7.0,2,2
1,187.2,34.2,15.7,9.0,3,2
1,234.8,38.7,36.3,5.1,3,2
1,314.5,31.1,47.7,3.4,2,2
1,78.8,35.5,40.8,1.3,2,2
0,333.8,31.6,28.6,7.8,2,2
0,385.3,37.7,17.5,7.2,3,2
1,294.0,15.2,36.4,5.6,2,2
0,325.4,18.1,46.4,9.6,3,2
1,246.3,29.4,17.0,7.9,3,2
0,444.6,17.5,49.3,2.4,2,2
1,389.8,39.8,34.3,7.1,2,2
1,196.0,34.3,5.3,3.2,3,2
0,376.2,22.4,42.4,8.0,3,2
1,276.6,19.3,10.6,9.4,2,2
0,78.0,29.0,8.5,8.4,2,2
0,175.5,16.5,37.0,2.5,3,2
0,415.2,23.3,2.6,9.1,2,2
1,119.4,34.3,12.8,2.9,3,2
1,160.2,25.4,12.3,5.7,3,2
0,366.0,25.5,13.0,4.5,2,2
1,382.0,37.5,34.7,1.9,3,2
0,437.7,21.2,26.9,6.2,3,2
1,355.5,38.2,30.5,4.9,2,2
0,287.9,31.4,34.2,5.8,2,2
1,227.1,20.7,35.6,8.1,3,2
0,108.3,37.2,37.2,4.8,3,2
0,135.0,28.8,2.1,8.9,2,2
1,399.3,17.4,8.4,8.1,2,2
1,434.5,17.0,14.9,7.4,2,2
0,416.1,28.7,0.4,3.4,2,2
1,140.2,34.8,43.2,6.2,2,2
0,162.6,21.1,37.2,4.2,3,2
1,372.3,32.2,36.0,4.7,2,2
0,241.6,30.1,20.2,1.1,3,2
1,313.8,28.7,40.6,4.0,2,2
0,304.8,38.9,40.4,4.2,2,2
0,351.1,21.2,40.2,7.3,2,2
0,145.9,16.0,27.1,5.2,2,2
0,324.5,20.3,7.6,3.3,2,2
1,208.2,39.1,41.1,8.7,2,2
1,386.8,23.1,31.3,8.1,3,2
0,419.0,15.4,37.3,1.0,3,2
0,110.4,19.8,28.8,9.2,2,2
1,346.5,38.4,30.3,1.5,3,2
0,239.7,20.1,40.8,3.5,3,2
1,178.5,28.1,26.0,8.5,2,2
0,140.9,37.2,2.6,8.4,3,2
1,246.8,22.5,5.6,6.6,3,2
0,230.1,21.2,36.8,1.8,3,2
1,305.0,37.4,15.5,8.2,2,2
0,98.1,39.7,36.3,1.3,2,2
0,224.9,30.0,36.7,9.6,2,2
1,163.1,35.2,1.7,7.0,3,2
1,211.5,39.5,20.7,4.7,3,2
0,369.3,23.0,37.0,6.2,3,2
1,289.8,33.4,7.9,2.3,2,2
0,445.3,21.4,28.5,3.7,2,2
0,373.5,34.0,7.8,8.7,2,2
0,117.3,39.3,2.9,5.4,2,2
1,225.3,38.5,38.4,5.7,2,2
0,116.6,18.4,27.8,5.8,3,2
1,368.0,36.5,37.7,7.8,3,2
